2019-04-12 15:11:22,469 [main] INFO  ? (?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2019-04-12 15:16:10,101 [http-nio-7001-exec-10] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /images/tab_active.png, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,883 [http-nio-7001-exec-8] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/consumers, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,911 [http-nio-7001-exec-7] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /css/common.css, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,911 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /css/skin.css, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,913 [http-nio-7001-exec-10] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /css/dubbo.css, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,919 [http-nio-7001-exec-4] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /js/box.js, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,919 [http-nio-7001-exec-5] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /js/ajax.js, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,919 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /js/trcolor.js, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,944 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /js/jquery-1.4.2.min.js, dubbo version: 2.6.2, current host: 10.237.146.20
2019-04-12 15:23:04,945 [http-nio-7001-exec-2] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /js/jquery.simplemodal-1.4.js, dubbo version: 2.6.2, current host: 10.237.146.20
